row_id,sample_id,R,N,T_K,sigma_S_cm,rb_ohm,thickness_cm,area_cm2,ea_reported_eV,r2_reported,arc_visible,semicircle_visible,source_file,notes
318,S8-3-2-2,0.2941272648899327,4.2860000000000005,285.15,8.605287448751956e-05,355.7968,0.12,3.919348,-0.1977458047559633,0.8997529284896214,False,False,300-140K 1K-min,
319,S8-3-2-2,0.2941272648899327,4.2860000000000005,288.15,8.394921747551659e-05,364.7126,0.12,3.919348,-0.1977458047559633,0.899712429229226,False,False,300-140K 1K-min,
320,S8-3-2-2,0.2941272648899327,4.2860000000000005,292.15,7.721441390490023e-05,396.5236,0.12,3.919348,-0.1977458047559633,0.8996358193533994,False,False,300-140K 1K-min,
321,S8-3-2-2,0.2941272648899327,4.2860000000000005,295.15,6.68936939530032e-05,457.7014,0.12,3.919348,-0.1977458047559633,0.8994696794661182,False,False,300-140K 1K-min,
322,S8-3-2-2,0.2941272648899327,4.2860000000000005,299.15,5.4009023525534965e-05,566.893,0.12,3.919348,-0.1977458047559633,0.8992309295158721,False,False,300-140K 1K-min,
323,S8-3-2-3,0.2941272648899327,4.2860000000000005,197.15,5.0676186561782135e-06,6041.760331775125,0.12,3.919348,1.0599593323453196,0.95,False,False,300-140K 3K-min,
324,S8-3-2-3,0.2941272648899327,4.2860000000000005,206.15,7.723363838512944e-05,396.4249,0.12,3.919348,1.0599593323453196,0.8999678992249472,False,False,300-140K 3K-min,
325,S8-3-2-3,0.2941272648899327,4.2860000000000005,215.15,0.0002618162096752,116.9421,0.12,3.919348,0.300822982515687,0.8999898106337547,False,False,300-140K 3K-min,
326,S8-3-2-3,0.2941272648899327,4.2860000000000005,223.15,0.0005604650052732,54.628455096022,0.12,3.919348,0.300822982515687,0.95,False,False,300-140K 3K-min,
327,S8-3-2-3,0.2941272648899327,4.2860000000000005,231.15,0.0010249031253332,29.873396437838814,0.12,3.919348,0.300822982515687,0.95,False,False,300-140K 3K-min,
328,S8-3-2-3,0.2941272648899327,4.2860000000000005,240.15,0.0016025104146367,19.105858591502983,0.12,3.919348,0.300822982515687,0.95,False,False,300-140K 3K-min,
329,S8-3-2-3,0.2941272648899327,4.2860000000000005,248.15,0.0023108961857531,13.24911848581504,0.12,3.919348,0.300822982515687,0.95,False,False,300-140K 3K-min,
330,S8-3-2-3,0.2941272648899327,4.2860000000000005,256.15,0.0033544773854494,9.127304749845331,0.12,3.919348,0.1053846967889936,0.95,False,False,300-140K 3K-min,
331,S8-3-2-3,0.2941272648899327,4.2860000000000005,265.15,0.0039557822332811,7.739894556345558,0.12,3.919348,0.1053846967889936,0.95,False,False,300-140K 3K-min,
332,S8-3-2-3,0.2941272648899327,4.2860000000000005,273.15,0.0048497815578286,6.313137408021618,0.12,3.919348,0.1053846967889936,0.95,False,False,300-140K 3K-min,
333,S8-3-2-3,0.2941272648899327,4.2860000000000005,281.15,0.0056992676464827,5.372152927816294,0.12,3.919348,0.1053846967889936,0.95,False,False,300-140K 3K-min,
334,S8-3-2-3,0.2941272648899327,4.2860000000000005,290.15,0.0062560166085989,4.894062674222648,0.12,3.919348,0.1053846967889936,0.95,False,False,300-140K 3K-min,
335,S8-3-2-3,0.2941272648899327,4.2860000000000005,299.15,0.0063545496143895,4.818175831711126,0.12,3.919348,0.1053846967889936,0.95,True,True,300-140K 3K-min,
336,S8-3-2-4,0.2941272648899327,4.2860000000000005,207.15,5.983113211726259e-06,5117.292,0.12,3.919348,0.9953342386491992,0.8995707698276919,False,False,300-140K 3K-min,
337,S8-3-2-4,0.2941272648899327,4.2860000000000005,217.15,7.800839968605665e-05,392.4877,0.12,3.919348,0.9953342386491992,0.899969049600838,False,False,300-140K 3K-min,
338,S8-3-2-4,0.2941272648899327,4.2860000000000005,225.15,0.0002923418058733,104.7313,0.12,3.919348,0.9953342386491992,0.8999930334198017,False,False,300-140K 3K-min,
339,S8-3-2-4,0.2941272648899327,4.2860000000000005,233.15,0.0005850529719225,52.33259011204832,0.12,3.919348,0.3608993217125119,0.95,False,False,300-140K 3K-min,
340,S8-3-2-4,0.2941272648899327,4.2860000000000005,242.15,0.0011448055085335,26.744575515434587,0.12,3.919348,0.3608993217125119,0.95,False,False,300-140K 3K-min,
341,S8-3-2-4,0.2941272648899327,4.2860000000000005,250.15,0.0020052498919254,15.26858946445896,0.12,3.919348,0.3608993217125119,0.95,False,False,300-140K 3K-min,
342,S8-3-2-4,0.2941272648899327,4.2860000000000005,258.15,0.0031183747313202,9.818363734783944,0.12,3.919348,0.3608993217125119,0.95,False,False,300-140K 3K-min,
343,S8-3-2-4,0.2941272648899327,4.2860000000000005,267.15,0.0044566197441823,6.870080718335702,0.12,3.919348,0.1578471982602849,0.95,False,False,300-140K 3K-min,
344,S8-3-2-4,0.2941272648899327,4.2860000000000005,274.15,0.0059558591005122,5.140708814086604,0.12,3.919348,0.1578471982602849,0.95,False,False,300-140K 3K-min,
345,S8-3-2-4,0.2941272648899327,4.2860000000000005,283.15,0.0074401151341744,4.115169835588612,0.12,3.919348,0.1578471982602849,0.95,False,False,300-140K 3K-min,
346,S8-3-2-4,0.2941272648899327,4.2860000000000005,291.15,0.0087140502852078,3.513559868415526,0.12,3.919348,0.1578471982602849,0.95,False,False,300-140K 3K-min,
347,S8-3-2-4,0.2941272648899327,4.2860000000000005,299.15,0.0092912024491829,3.295304083719917,0.12,3.919348,0.1578471982602849,0.95,False,False,300-140K 3K-min,
348,S8-3-2-5,0.2941272648899327,4.2860000000000005,198.15,1.2652252384988006e-06,24199.12,0.12,3.919348,1.102539158117964,0.8977452461681601,False,False,300-140K 3K-min,
349,S8-3-2-5,0.2941272648899327,4.2860000000000005,208.15,2.814797207892147e-05,1087.728,0.12,3.919348,1.102539158117964,0.8998818246256002,False,False,300-140K 3K-min,
350,S8-3-2-5,0.2941272648899327,4.2860000000000005,217.15,0.000147237245575,207.9456,0.12,3.919348,0.3996501065762149,0.8999736426599557,False,False,300-140K 3K-min,
351,S8-3-2-5,0.2941272648899327,4.2860000000000005,225.15,0.0004020310902045,76.15664091521381,0.12,3.919348,0.3996501065762149,0.95,False,False,300-140K 3K-min,
352,S8-3-2-5,0.2941272648899327,4.2860000000000005,233.15,0.0008360531900279,36.62127929018191,0.12,3.919348,0.3996501065762149,0.95,False,False,300-140K 3K-min,
353,S8-3-2-5,0.2941272648899327,4.2860000000000005,242.15,0.0015583652428661,19.64708691599765,0.12,3.919348,0.3996501065762149,0.95,False,False,300-140K 3K-min,
354,S8-3-2-5,0.2941272648899327,4.2860000000000005,250.15,0.0025534668739587,11.99049718862964,0.12,3.919348,0.3996501065762149,0.95,False,False,300-140K 3K-min,
355,S8-3-2-5,0.2941272648899327,4.2860000000000005,258.15,0.0038017098061988,8.053570349724735,0.12,3.919348,0.1513017408193424,0.95,False,False,300-140K 3K-min,
356,S8-3-2-5,0.2941272648899327,4.2860000000000005,267.15,0.0052269592096963,5.857581080155362,0.12,3.919348,0.1513017408193424,0.95,False,False,300-140K 3K-min,
357,S8-3-2-5,0.2941272648899327,4.2860000000000005,274.15,0.0067178077471939,4.5576382245011535,0.12,3.919348,0.1513017408193424,0.95,False,False,300-140K 3K-min,
358,S8-3-2-5,0.2941272648899327,4.2860000000000005,283.15,0.0080850756087884,3.786895615444843,0.12,3.919348,0.1513017408193424,0.95,False,False,300-140K 3K-min,
359,S8-3-2-5,0.2941272648899327,4.2860000000000005,291.15,0.0091296481595751,3.353616353917195,0.12,3.919348,0.1513017408193424,0.95,False,False,300-140K 3K-min,
360,S8-3-2-5,0.2941272648899327,4.2860000000000005,299.15,0.0094814333136811,3.229188706024222,0.12,3.919348,0.1513017408193424,0.95,False,False,300-140K 3K-min,
361,S8-3-20-1-1,0.4079387858179356,4.591600000000001,189.15,5.006837556094474e-07,61151.05,0.12,3.919348,0.922616371821352,0.732500068643187,True,True,300-140K 1K-min,
362,S8-3-20-1-1,0.4079387858179356,4.591600000000001,193.15,3.355838040916846e-06,9123.604,0.12,3.919348,0.922616371821352,0.8990005790332167,False,False,300-140K 1K-min,
363,S8-3-20-1-1,0.4079387858179356,4.591600000000001,198.15,1.1091168631020334e-05,2760.515,0.12,3.919348,0.922616371821352,0.899597983102187,False,False,300-140K 1K-min,
364,S8-3-20-1-1,0.4079387858179356,4.591600000000001,202.15,3.0060054031766183e-05,1018.539,0.12,3.919348,0.922616371821352,0.8998615334284558,False,False,300-140K 1K-min,
365,S8-3-20-1-1,0.4079387858179356,4.591600000000001,205.15,6.029661617051108e-05,507.7787,0.12,3.919348,0.922616371821352,0.8999448433144223,False,False,300-140K 1K-min,
366,S8-3-20-1-1,0.4079387858179356,4.591600000000001,208.15,0.0001031795594148,296.7384,0.12,3.919348,0.922616371821352,0.8999443454984137,False,False,300-140K 1K-min,
367,S8-3-20-1-1,0.4079387858179356,4.591600000000001,211.15,0.0001687224493304,181.4657,0.12,3.919348,0.4274753240049041,0.8999701243434555,False,False,300-140K 1K-min,
368,S8-3-20-1-1,0.4079387858179356,4.591600000000001,213.15,0.0002609993459399,117.3081,0.12,3.919348,0.4274753240049041,0.8999861602312282,False,False,300-140K 1K-min,
369,S8-3-20-1-1,0.4079387858179356,4.591600000000001,216.15,0.0003797521337624,80.62453019055464,0.12,3.919348,0.4274753240049041,0.95,False,False,300-140K 1K-min,
370,S8-3-20-1-1,0.4079387858179356,4.591600000000001,219.15,0.0005313575011578,57.62097515654435,0.12,3.919348,0.4274753240049041,0.95,False,False,300-140K 1K-min,
371,S8-3-20-1-1,0.4079387858179356,4.591600000000001,221.15,0.0007294254132715,41.97459646509826,0.12,3.919348,0.4274753240049041,0.95,False,False,300-140K 1K-min,
372,S8-3-20-1-1,0.4079387858179356,4.591600000000001,224.15,0.0009842702277662,31.10663769943246,0.12,3.919348,0.4274753240049041,0.95,False,False,300-140K 1K-min,
373,S8-3-20-1-1,0.4079387858179356,4.591600000000001,227.15,0.0013000824254727,23.550304791120038,0.12,3.919348,0.4274753240049041,0.95,False,False,300-140K 1K-min,
374,S8-3-20-1-1,0.4079387858179356,4.591600000000001,230.15,0.0016755018557444,18.2735323559862,0.12,3.919348,0.4274753240049041,0.95,False,False,300-140K 1K-min,
375,S8-3-20-1-1,0.4079387858179356,4.591600000000001,233.15,0.0021216382528105,14.430988568810864,0.12,3.919348,0.4274753240049041,0.95,False,False,300-140K 1K-min,
376,S8-3-20-1-1,0.4079387858179356,4.591600000000001,235.15,0.002639584131936,11.599303467173185,0.12,3.919348,0.4274753240049041,0.95,False,False,300-140K 1K-min,
377,S8-3-20-1-1,0.4079387858179356,4.591600000000001,238.15,0.0032279996583633,9.484925840724616,0.12,3.919348,0.4274753240049041,0.95,False,False,300-140K 1K-min,
378,S8-3-20-1-1,0.4079387858179356,4.591600000000001,241.15,0.003885219335197,7.880465613895181,0.12,3.919348,0.4274753240049041,0.95,False,False,300-140K 1K-min,
379,S8-3-20-1-1,0.4079387858179356,4.591600000000001,244.15,0.0046067268539418,6.646223738501548,0.12,3.919348,0.4274753240049041,0.95,False,False,300-140K 1K-min,
380,S8-3-20-1-1,0.4079387858179356,4.591600000000001,246.15,0.0053975346001146,5.672467087623821,0.12,3.919348,0.4274753240049041,0.95,False,False,300-140K 1K-min,
381,S8-3-20-1-1,0.4079387858179356,4.591600000000001,249.15,0.0062405452964081,4.906195840142939,0.12,3.919348,0.153042659356948,0.95,False,False,300-140K 1K-min,
382,S8-3-20-1-1,0.4079387858179356,4.591600000000001,252.15,0.0071270696989409,4.295922260730872,0.12,3.919348,0.153042659356948,0.95,False,False,300-140K 1K-min,
383,S8-3-20-1-1,0.4079387858179356,4.591600000000001,255.15,0.0080421844782038,3.807092147219575,0.12,3.919348,0.153042659356948,0.95,False,False,300-140K 1K-min,
384,S8-3-20-1-1,0.4079387858179356,4.591600000000001,258.15,0.0089868131936068,3.4069181937866424,0.12,3.919348,0.153042659356948,0.95,False,False,300-140K 1K-min,
385,S8-3-20-1-1,0.4079387858179356,4.591600000000001,260.15,0.00994453204584,3.0788112736052464,0.12,3.919348,0.153042659356948,0.95,False,False,300-140K 1K-min,
386,S8-3-20-1-1,0.4079387858179356,4.591600000000001,263.15,0.0109033776336191,2.8080598877045637,0.12,3.919348,0.153042659356948,0.95,False,False,300-140K 1K-min,
387,S8-3-20-1-1,0.4079387858179356,4.591600000000001,266.15,0.0118524055276839,2.5832171622838493,0.12,3.919348,0.153042659356948,0.95,False,False,300-140K 1K-min,
388,S8-3-20-1-1,0.4079387858179356,4.591600000000001,269.15,0.012792666849137,2.3933506386533123,0.12,3.919348,0.153042659356948,0.95,False,False,300-140K 1K-min,
389,S8-3-20-1-1,0.4079387858179356,4.591600000000001,272.15,0.0137469293083536,2.227212833258391,0.12,3.919348,0.153042659356948,0.95,False,False,300-140K 1K-min,
390,S8-3-20-1-1,0.4079387858179356,4.591600000000001,274.15,0.0146573346195934,2.0888748307985594,0.12,3.919348,0.153042659356948,0.95,False,False,300-140K 1K-min,
391,S8-3-20-1-1,0.4079387858179356,4.591600000000001,277.15,0.0155230467374613,1.9723793847488127,0.12,3.919348,0.153042659356948,0.95,False,False,300-140K 1K-min,
392,S8-3-20-1-1,0.4079387858179356,4.591600000000001,280.15,0.0163688487047806,1.8704637036885237,0.12,3.919348,0.153042659356948,0.95,False,False,300-140K 1K-min,
393,S8-3-20-1-1,0.4079387858179356,4.591600000000001,282.15,0.017164219902208,1.7837884592426083,0.12,3.919348,0.153042659356948,0.95,False,False,300-140K 1K-min,
394,S8-3-20-1-1,0.4079387858179356,4.591600000000001,285.15,0.0179308257824549,1.707525227500661,0.12,3.919348,0.153042659356948,0.95,False,False,300-140K 1K-min,
395,S8-3-20-1-1,0.4079387858179356,4.591600000000001,288.15,0.0186556765133391,1.6411807608032387,0.12,3.919348,0.153042659356948,0.95,False,False,300-140K 1K-min,
396,S8-3-20-1-1,0.4079387858179356,4.591600000000001,291.15,0.0193556233271388,1.581831639104696,0.12,3.919348,0.153042659356948,0.95,False,False,300-140K 1K-min,
397,S8-3-20-1-1,0.4079387858179356,4.591600000000001,294.15,0.020011759719488,1.5299672693773698,0.12,3.919348,0.153042659356948,0.95,False,False,300-140K 1K-min,
398,S8-3-20-1-1,0.4079387858179356,4.591600000000001,297.15,0.020603216325624,1.4860464934002813,0.12,3.919348,0.153042659356948,0.95,False,False,300-140K 1K-min,
399,S8-3-20-1-1,0.4079387858179356,4.591600000000001,299.15,0.0209789499542929,1.4594313557240643,0.12,3.919348,0.153042659356948,0.95,False,False,300-140K 1K-min,
400,S8-3-21-1-1,0.5511248511687172,4.690266666666666,195.15,2.3505889169891345e-07,130253.9,0.12,3.919348,0.9810297726069506,0.7971555656998559,True,True,300-140K 1K-min,
401,S8-3-21-1-1,0.5511248511687172,4.690266666666666,200.15,1.6188180634704356e-06,18913.39,0.12,3.919348,0.9810297726069506,0.8977274428450964,False,False,300-140K 1K-min,
402,S8-3-21-1-1,0.5511248511687172,4.690266666666666,205.15,5.970241239460917e-06,5128.324994824779,0.12,3.919348,0.9810297726069506,0.95,False,False,300-140K 1K-min,
403,S8-3-21-1-1,0.5511248511687172,4.690266666666666,209.15,1.6626348360142764e-05,1841.495,0.12,3.919348,0.9810297726069506,0.8997180227636805,False,False,300-140K 1K-min,
404,S8-3-21-1-1,0.5511248511687172,4.690266666666666,213.15,3.970993580939064e-05,771.0246,0.12,3.919348,0.9810297726069506,0.8998941641437372,False,False,300-140K 1K-min,
405,S8-3-21-1-1,0.5511248511687172,4.690266666666666,216.15,7.562360909978121e-05,404.8648,0.12,3.919348,0.9810297726069506,0.8999493272304828,False,False,300-140K 1K-min,
406,S8-3-21-1-1,0.5511248511687172,4.690266666666666,219.15,0.0001241747153647,246.5666,0.12,3.919348,0.4567351057625416,0.8999567545561202,False,False,300-140K 1K-min,
407,S8-3-21-1-1,0.5511248511687172,4.690266666666666,222.15,0.0001916124846418,159.7878,0.12,3.919348,0.4567351057625416,0.8999750284835302,False,False,300-140K 1K-min,
408,S8-3-21-1-1,0.5511248511687172,4.690266666666666,225.15,0.0002922059302678,104.78,0.12,3.919348,0.4567351057625416,0.899993030646242,False,False,300-140K 1K-min,
409,S8-3-21-1-1,0.5511248511687172,4.690266666666666,227.15,0.000388973093765,78.71325257257514,0.12,3.919348,0.4567351057625416,0.95,False,False,300-140K 1K-min,
410,S8-3-21-1-1,0.5511248511687172,4.690266666666666,230.15,0.000525774342108,58.23284805169568,0.12,3.919348,0.4567351057625416,0.95,False,False,300-140K 1K-min,
411,S8-3-21-1-1,0.5511248511687172,4.690266666666666,233.15,0.0006982368758366,43.8494992645204,0.12,3.919348,0.4567351057625416,0.95,False,False,300-140K 1K-min,
412,S8-3-21-1-1,0.5511248511687172,4.690266666666666,236.15,0.0009137609109925,33.50694585983375,0.12,3.919348,0.4567351057625416,0.95,False,False,300-140K 1K-min,
413,S8-3-21-1-1,0.5511248511687172,4.690266666666666,239.15,0.0011703285370725,26.16131829960092,0.12,3.919348,0.4567351057625416,0.95,False,False,300-140K 1K-min,
414,S8-3-21-1-1,0.5511248511687172,4.690266666666666,241.15,0.0014788760343872,20.703112811039148,0.12,3.919348,0.4567351057625416,0.95,False,False,300-140K 1K-min,
415,S8-3-21-1-1,0.5511248511687172,4.690266666666666,244.15,0.0018329874365754,16.70351730869685,0.12,3.919348,0.4567351057625416,0.95,False,False,300-140K 1K-min,
416,S8-3-21-1-1,0.5511248511687172,4.690266666666666,247.15,0.0022380228786535,13.680529214196966,0.12,3.919348,0.4567351057625416,0.95,False,False,300-140K 1K-min,
417,S8-3-21-1-1,0.5511248511687172,4.690266666666666,250.15,0.0027007147528986,11.336753480018483,0.12,3.919348,0.4567351057625416,0.95,False,False,300-140K 1K-min,
418,S8-3-21-1-1,0.5511248511687172,4.690266666666666,252.15,0.0032148866985198,9.52361319220288,0.12,3.919348,0.4567351057625416,0.95,False,False,300-140K 1K-min,
419,S8-3-21-1-1,0.5511248511687172,4.690266666666666,255.15,0.003773003858999,8.114843906251279,0.12,3.919348,0.2092259934958519,0.95,False,False,300-140K 1K-min,
420,S8-3-21-1-1,0.5511248511687172,4.690266666666666,258.15,0.0043771817017845,6.994760432489793,0.12,3.919348,0.2092259934958519,0.95,False,False,300-140K 1K-min,
421,S8-3-21-1-1,0.5511248511687172,4.690266666666666,261.15,0.0050250486297855,6.0929434974975685,0.12,3.919348,0.2092259934958519,0.95,False,False,300-140K 1K-min,
422,S8-3-21-1-1,0.5511248511687172,4.690266666666666,263.15,0.005714891411549,5.357466164901679,0.12,3.919348,0.2092259934958519,0.95,False,False,300-140K 1K-min,
423,S8-3-21-1-1,0.5511248511687172,4.690266666666666,266.15,0.0064378537486795,4.755829903675749,0.12,3.919348,0.2092259934958519,0.95,False,False,300-140K 1K-min,
424,S8-3-21-1-1,0.5511248511687172,4.690266666666666,269.15,0.0071842081446874,4.26175533292446,0.12,3.919348,0.2092259934958519,0.95,False,False,300-140K 1K-min,
425,S8-3-21-1-1,0.5511248511687172,4.690266666666666,272.15,0.0079519695008747,3.850283551778321,0.12,3.919348,0.2092259934958519,0.95,False,False,300-140K 1K-min,
426,S8-3-21-1-1,0.5511248511687172,4.690266666666666,274.15,0.008734773217023,3.505224075399176,0.12,3.919348,0.2092259934958519,0.95,False,False,300-140K 1K-min,
427,S8-3-21-1-1,0.5511248511687172,4.690266666666666,277.15,0.0095344614340078,3.2112288235027315,0.12,3.919348,0.2092259934958519,0.95,False,False,300-140K 1K-min,
428,S8-3-21-1-1,0.5511248511687172,4.690266666666666,279.15,0.0103353291658176,2.962395960713353,0.12,3.919348,0.2092259934958519,0.95,False,False,300-140K 1K-min,
429,S8-3-21-1-1,0.5511248511687172,4.690266666666666,282.15,0.0111355006410303,2.749524997614136,0.12,3.919348,0.2092259934958519,0.95,False,False,300-140K 1K-min,
430,S8-3-21-1-1,0.5511248511687172,4.690266666666666,285.15,0.0119197730306818,2.5686174807734297,0.12,3.919348,0.2092259934958519,0.95,False,False,300-140K 1K-min,
431,S8-3-21-1-1,0.5511248511687172,4.690266666666666,288.15,0.0127006470529452,2.410691143988678,0.12,3.919348,0.2092259934958519,0.95,False,False,300-140K 1K-min,
432,S8-3-21-1-1,0.5511248511687172,4.690266666666666,291.15,0.0134966273488994,2.268517651260321,0.12,3.919348,0.2092259934958519,0.95,False,False,300-140K 1K-min,
433,S8-3-21-1-1,0.5511248511687172,4.690266666666666,294.15,0.0142505205970604,2.148506587175254,0.12,3.919348,0.2092259934958519,0.95,False,False,300-140K 1K-min,
434,S8-3-21-1-1,0.5511248511687172,4.690266666666666,297.15,0.0149441934188484,2.04877817860981,0.12,3.919348,0.2092259934958519,0.95,False,False,300-140K 1K-min,
435,S8-3-21-1-1,0.5511248511687172,4.690266666666666,299.15,0.0154211608341067,1.98541067710967,0.12,3.919348,0.2092259934958519,0.95,False,False,300-140K 1K-min,
436,S8-3-22-1-1,0.2040451455952585,4.344933333333333,196.15,3.171749023992307e-07,96531.4,0.12,3.919348,0.9376051209164644,0.7400485562894572,True,True,300-140K 1K-min,
437,S8-3-22-1-1,0.2040451455952585,4.344933333333333,201.15,1.7490124460004624e-06,17505.5,0.12,3.919348,0.9376051209164644,0.8985636280892877,False,False,300-140K 1K-min,
438,S8-3-22-1-1,0.2040451455952585,4.344933333333333,205.15,5.054150702304295e-06,6057.86,0.12,3.919348,0.9376051209164644,0.8997545939057721,False,False,300-140K 1K-min,
439,S8-3-22-1-1,0.2040451455952585,4.344933333333333,209.15,1.3515565384898726e-05,2265.339,0.12,3.919348,0.9376051209164644,0.8998532244004968,False,False,300-140K 1K-min,
440,S8-3-22-1-1,0.2040451455952585,4.344933333333333,213.15,3.126943006810128e-05,979.146,0.12,3.919348,0.9376051209164644,0.8998826411361267,False,False,300-140K 1K-min,
441,S8-3-22-1-1,0.2040451455952585,4.344933333333333,216.15,5.672365779257807e-05,539.7631,0.12,3.919348,0.9376051209164644,0.8999458939724683,False,False,300-140K 1K-min,
442,S8-3-22-1-1,0.2040451455952585,4.344933333333333,219.15,9.270460712162012e-05,330.2677,0.12,3.919348,0.4606196669044425,0.8999482413429885,False,False,300-140K 1K-min,
443,S8-3-22-1-1,0.2040451455952585,4.344933333333333,222.15,0.0001443002449521,212.178,0.12,3.919348,0.4606196669044425,0.899969776835357,False,False,300-140K 1K-min,
444,S8-3-22-1-1,0.2040451455952585,4.344933333333333,225.15,0.0002079001976884,147.2694,0.12,3.919348,0.4606196669044425,0.8999805333877121,False,False,300-140K 1K-min,
445,S8-3-22-1-1,0.2040451455952585,4.344933333333333,228.15,0.0003036208333883,100.8407,0.12,3.919348,0.4606196669044425,0.8999998127241976,False,False,300-140K 1K-min,
446,S8-3-22-1-1,0.2040451455952585,4.344933333333333,231.15,0.0003939751829468,77.7138731034974,0.12,3.919348,0.4606196669044425,0.95,False,False,300-140K 1K-min,
447,S8-3-22-1-1,0.2040451455952585,4.344933333333333,233.15,0.0005186818949471,59.029122997593525,0.12,3.919348,0.4606196669044425,0.95,False,False,300-140K 1K-min,
448,S8-3-22-1-1,0.2040451455952585,4.344933333333333,236.15,0.0006719279222833,45.566401332773445,0.12,3.919348,0.4606196669044425,0.95,False,False,300-140K 1K-min,
449,S8-3-22-1-1,0.2040451455952585,4.344933333333333,239.15,0.0008563070685302,35.755091250166885,0.12,3.919348,0.4606196669044425,0.95,False,False,300-140K 1K-min,
450,S8-3-22-1-1,0.2040451455952585,4.344933333333333,242.15,0.0010764938021891,28.44172192278043,0.12,3.919348,0.4606196669044425,0.95,False,False,300-140K 1K-min,
451,S8-3-22-1-1,0.2040451455952585,4.344933333333333,244.15,0.0013317717709036,22.989928186182784,0.12,3.919348,0.4606196669044425,0.95,False,False,300-140K 1K-min,
452,S8-3-22-1-1,0.2040451455952585,4.344933333333333,247.15,0.0016238126638637,18.855215293498738,0.12,3.919348,0.4606196669044425,0.95,False,False,300-140K 1K-min,
453,S8-3-22-1-1,0.2040451455952585,4.344933333333333,250.15,0.0019503799741265,15.698139736680472,0.12,3.919348,0.4606196669044425,0.95,False,False,300-140K 1K-min,
454,S8-3-22-1-1,0.2040451455952585,4.344933333333333,253.15,0.0023135065086003,13.234169542917764,0.12,3.919348,0.2211739913976937,0.95,False,False,300-140K 1K-min,
455,S8-3-22-1-1,0.2040451455952585,4.344933333333333,255.15,0.0027168344886997,11.269489363746471,0.12,3.919348,0.2211739913976937,0.95,False,False,300-140K 1K-min,
456,S8-3-22-1-1,0.2040451455952585,4.344933333333333,258.15,0.0031475646952564,9.727309948419174,0.12,3.919348,0.2211739913976937,0.95,False,False,300-140K 1K-min,
457,S8-3-22-1-1,0.2040451455952585,4.344933333333333,261.15,0.0036098245992393,8.481668992978904,0.12,3.919348,0.2211739913976937,0.95,False,False,300-140K 1K-min,
458,S8-3-22-1-1,0.2040451455952585,4.344933333333333,264.15,0.0041021248432561,7.463775127126035,0.12,3.919348,0.2211739913976937,0.95,False,False,300-140K 1K-min,
459,S8-3-22-1-1,0.2040451455952585,4.344933333333333,267.15,0.0046178800601278,6.63017163174518,0.12,3.919348,0.2211739913976937,0.95,False,False,300-140K 1K-min,
460,S8-3-22-1-1,0.2040451455952585,4.344933333333333,269.15,0.0051641253878972,5.9288524336021045,0.12,3.919348,0.2211739913976937,0.95,False,False,300-140K 1K-min,
461,S8-3-22-1-1,0.2040451455952585,4.344933333333333,272.15,0.0057284026804581,5.344829803587111,0.12,3.919348,0.2211739913976937,0.95,False,False,300-140K 1K-min,
462,S8-3-22-1-1,0.2040451455952585,4.344933333333333,274.15,0.0063068359729269,4.854627186261149,0.12,3.919348,0.2211739913976937,0.95,False,False,300-140K 1K-min,
463,S8-3-22-1-1,0.2040451455952585,4.344933333333333,277.15,0.0068972803232439,4.439044947945647,0.12,3.919348,0.2211739913976937,0.95,False,False,300-140K 1K-min,
464,S8-3-22-1-1,0.2040451455952585,4.344933333333333,280.15,0.0074930067096679,4.08612170785281,0.12,3.919348,0.2211739913976937,0.95,False,False,300-140K 1K-min,
465,S8-3-22-1-1,0.2040451455952585,4.344933333333333,283.15,0.0080817908470402,3.788434760678575,0.12,3.919348,0.2211739913976937,0.95,False,False,300-140K 1K-min,
466,S8-3-22-1-1,0.2040451455952585,4.344933333333333,285.15,0.0086609729047134,3.535092155385747,0.12,3.919348,0.2211739913976937,0.95,False,False,300-140K 1K-min,
467,S8-3-22-1-1,0.2040451455952585,4.344933333333333,288.15,0.0092430123611655,3.3124847373459745,0.12,3.919348,0.2211739913976937,0.95,False,False,300-140K 1K-min,
468,S8-3-22-1-1,0.2040451455952585,4.344933333333333,291.15,0.0098237924703493,3.116651483209959,0.12,3.919348,0.2211739913976937,0.95,False,False,300-140K 1K-min,
469,S8-3-22-1-1,0.2040451455952585,4.344933333333333,294.15,0.0103873979126704,2.947546404871468,0.12,3.919348,0.2211739913976937,0.95,False,False,300-140K 1K-min,
470,S8-3-22-1-1,0.2040451455952585,4.344933333333333,297.15,0.0108977390682047,2.809512797272802,0.12,3.919348,0.2211739913976937,0.95,False,False,300-140K 1K-min,
471,S8-3-22-1-1,0.2040451455952585,4.344933333333333,299.15,0.0112670824557925,2.7174148670333302,0.12,3.919348,0.2211739913976937,0.95,False,False,300-140K 1K-min,
472,S8-3-23-2-1,0.1521902146952619,3.881733333333334,215.15,3.879790713018666e-07,78914.92,0.12,3.919348,0.8126481907800511,0.8965009387339093,False,False,300-140K 1K-min,
473,S8-3-23-2-1,0.1521902146952619,3.881733333333334,220.15,1.1790757384013955e-06,25967.235501743453,0.12,3.919348,0.8126481907800511,0.95,False,False,300-140K 1K-min,
474,S8-3-23-2-1,0.1521902146952619,3.881733333333334,224.15,3.289099658338007e-06,9308.729,0.12,3.919348,0.8126481907800511,0.8991496837253634,False,False,300-140K 1K-min,
